doc_id,pdf_doc_id,source_path,file_name,title,logical_index,chunks,tables,pages
1250b23d2e8229d5a973041a_L7,1250b23d2e8229d5a973041a,minzdrav_protocols/anesteziologiya-reanimatologiya/КП_Диагностика_лечение_пациентов_взр_нас_с_острым_аппендицитом_в_стац_условиях_пост_МЗ_2023_182.pdf,КП_Диагностика_лечение_пациентов_взр_нас_с_острым_аппендицитом_в_стац_условиях_пост_МЗ_2023_182.pdf,клинический протокол «Диагностика и лечение пациентов (взрослое население),L7,1,0,10
1250b23d2e8229d5a973041a_L8,1250b23d2e8229d5a973041a,minzdrav_protocols/anesteziologiya-reanimatologiya/КП_Диагностика_лечение_пациентов_взр_нас_с_острым_аппендицитом_в_стац_условиях_пост_МЗ_2023_182.pdf,КП_Диагностика_лечение_пациентов_взр_нас_с_острым_аппендицитом_в_стац_условиях_пост_МЗ_2023_182.pdf,клинический протокол «Диагностика и лечение пациентов (взрослое население),L8,1,0,10
1250b23d2e8229d5a973041a_L9,1250b23d2e8229d5a973041a,minzdrav_protocols/anesteziologiya-reanimatologiya/КП_Диагностика_лечение_пациентов_взр_нас_с_острым_аппендицитом_в_стац_условиях_пост_МЗ_2023_182.pdf,КП_Диагностика_лечение_пациентов_взр_нас_с_острым_аппендицитом_в_стац_условиях_пост_МЗ_2023_182.pdf,клинический протокол «Диагностика и лечение пациентов (взрослое население),L9,4,0,10
1250b23d2e8229d5a973041a_L10,1250b23d2e8229d5a973041a,minzdrav_protocols/anesteziologiya-reanimatologiya/КП_Диагностика_лечение_пациентов_взр_нас_с_острым_аппендицитом_в_стац_условиях_пост_МЗ_2023_182.pdf,КП_Диагностика_лечение_пациентов_взр_нас_с_острым_аппендицитом_в_стац_условиях_пост_МЗ_2023_182.pdf,КП Диагностика лечение пациентов взр нас с острым аппендицитом в стац условиях пост МЗ 2023 182,L10,1,0,10
1250b23d2e8229d5a973041a_L11,1250b23d2e8229d5a973041a,minzdrav_protocols/anesteziologiya-reanimatologiya/КП_Диагностика_лечение_пациентов_взр_нас_с_острым_аппендицитом_в_стац_условиях_пост_МЗ_2023_182.pdf,КП_Диагностика_лечение_пациентов_взр_нас_с_острым_аппендицитом_в_стац_условиях_пост_МЗ_2023_182.pdf,КЛИНИЧЕСКИЙ ПРОТОКОЛ,L11,1,0,10
1250b23d2e8229d5a973041a_L12,1250b23d2e8229d5a973041a,minzdrav_protocols/anesteziologiya-reanimatologiya/КП_Диагностика_лечение_пациентов_взр_нас_с_острым_аппендицитом_в_стац_условиях_пост_МЗ_2023_182.pdf,КП_Диагностика_лечение_пациентов_взр_нас_с_острым_аппендицитом_в_стац_условиях_пост_МЗ_2023_182.pdf,клинический протокол устанавливает общие требования к объему,L12,9,0,10
1250b23d2e8229d5a973041a_L13,1250b23d2e8229d5a973041a,minzdrav_protocols/anesteziologiya-reanimatologiya/КП_Диагностика_лечение_пациентов_взр_нас_с_острым_аппендицитом_в_стац_условиях_пост_МЗ_2023_182.pdf,КП_Диагностика_лечение_пациентов_взр_нас_с_острым_аппендицитом_в_стац_условиях_пост_МЗ_2023_182.pdf,клинический протокол.,L13,69,0,10
fe6a2c05344f7e76c46bc131_L0,fe6a2c05344f7e76c46bc131,minzdrav_protocols/anesteziologiya-reanimatologiya/КП_Диагностика_лечение_пациентов_взр_нас_с_острым_панкреатитом_в_стац_условиях_пост_МЗ_2023_182.pdf,КП_Диагностика_лечение_пациентов_взр_нас_с_острым_панкреатитом_в_стац_условиях_пост_МЗ_2023_182.pdf,Об утверждении клинических протоколов,L0,1,0,13
fe6a2c05344f7e76c46bc131_L1,fe6a2c05344f7e76c46bc131,minzdrav_protocols/anesteziologiya-reanimatologiya/КП_Диагностика_лечение_пациентов_взр_нас_с_острым_панкреатитом_в_стац_условиях_пост_МЗ_2023_182.pdf,КП_Диагностика_лечение_пациентов_взр_нас_с_острым_панкреатитом_в_стац_условиях_пост_МЗ_2023_182.pdf,клинический протокол «Диагностика и лечение пациентов (взрослое население),L1,1,0,13
fe6a2c05344f7e76c46bc131_L2,fe6a2c05344f7e76c46bc131,minzdrav_protocols/anesteziologiya-reanimatologiya/КП_Диагностика_лечение_пациентов_взр_нас_с_острым_панкреатитом_в_стац_условиях_пост_МЗ_2023_182.pdf,КП_Диагностика_лечение_пациентов_взр_нас_с_острым_панкреатитом_в_стац_условиях_пост_МЗ_2023_182.pdf,клинический протокол «Диагностика и лечение пациентов (взрослое население),L2,1,0,13
fe6a2c05344f7e76c46bc131_L3,fe6a2c05344f7e76c46bc131,minzdrav_protocols/anesteziologiya-reanimatologiya/КП_Диагностика_лечение_пациентов_взр_нас_с_острым_панкреатитом_в_стац_условиях_пост_МЗ_2023_182.pdf,КП_Диагностика_лечение_пациентов_взр_нас_с_острым_панкреатитом_в_стац_условиях_пост_МЗ_2023_182.pdf,клинический протокол «Диагностика и лечение пациентов (взрослое население),L3,1,0,13
